0.5910	0.0405	0.0052	0.1082	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7488	0.0404	0.0128	0.1094	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5657	0.0365	0.0253	0.1093	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5836	0.0412	0.0424	0.1070	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6966	0.0490	0.0651	0.1019	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7908	0.0570	0.0912	0.0953	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8037	0.0585	0.1192	0.0882	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6630	0.0697	0.1456	0.0832	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6035	0.0718	0.1676	0.0818	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7507	0.0637	0.1830	0.0855	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6471	0.0756	0.1908	0.0945	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7686	0.0547	0.1889	0.1088	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6076	0.0520	0.1812	0.1247	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7182	0.0517	0.1683	0.1393	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5676	0.0501	0.1502	0.1511	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7716	0.0392	0.1301	0.1571	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7777	0.0339	0.1100	0.1563	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5535	0.0220	0.0892	0.1511	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6863	0.0168	0.0701	0.1415	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7500	0.0139	0.0542	0.1275	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6727	0.0102	0.0418	0.1098	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7885	0.0116	0.0329	0.0899	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5695	0.0016	0.0281	0.0690	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7521	0.0008	0.0249	0.0503	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7290	0.0022	0.0224	0.0350	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6997	0.0021	0.0201	0.0233	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5878	0.0009	0.0176	0.0145	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6815	0.0006	0.0151	0.0078	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7041	0.0003	0.0131	0.0032	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6165	0.0004	0.0117	0.0007	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5714	0.0019	0.0109	0.0000	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5670	0.0114	0.0108	0.0006	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5633	0.0180	0.0119	0.0014	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7980	0.0113	0.0145	0.0019	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7583	0.0132	0.0195	0.0021	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5704	0.0357	0.0281	0.0029	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6084	0.0604	0.0393	0.0053	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6909	0.0627	0.0506	0.0098	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7741	0.0591	0.0615	0.0160	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7223	0.0681	0.0726	0.0230	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6341	0.0749	0.0829	0.0298	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6455	0.0729	0.0920	0.0355	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7766	0.0887	0.0991	0.0399	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7151	0.0913	0.1029	0.0425	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7850	0.1288	0.1028	0.0433	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5465	0.0936	0.0957	0.0432	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6985	0.0822	0.0865	0.0405	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5703	0.0835	0.0768	0.0350	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7435	0.0865	0.0670	0.0275	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8162	0.0845	0.0582	0.0196	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5558	0.0717	0.0507	0.0123	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5774	0.0725	0.0443	0.0070	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5431	0.0743	0.0390	0.0047	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7527	0.0733	0.0348	0.0047	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6908	0.0767	0.0318	0.0056	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6096	0.0881	0.0304	0.0066	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6163	0.0814	0.0302	0.0070	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7605	0.0677	0.0308	0.0065	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7540	0.0598	0.0320	0.0050	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7488	0.0482	0.0336	0.0029	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7612	0.0442	0.0362	0.0015	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7124	0.0537	0.0407	0.0022	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6618	0.0709	0.0475	0.0053	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7526	0.0764	0.0571	0.0106	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7662	0.0851	0.0701	0.0178	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7360	0.1187	0.0858	0.0263	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7411	0.1494	0.1010	0.0347	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6992	0.1555	0.1125	0.0424	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6199	0.1365	0.1192	0.0483	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7203	0.1412	0.1228	0.0503	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6479	0.1447	0.1232	0.0479	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6723	0.1447	0.1202	0.0416	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7221	0.1445	0.1141	0.0326	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8006	0.1334	0.1050	0.0229	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8096	0.1228	0.0942	0.0136	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6615	0.0965	0.0833	0.0059	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6388	0.0916	0.0745	0.0013	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6000	0.0728	0.0667	0.0013	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7665	0.0557	0.0593	0.0066	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7432	0.0509	0.0516	0.0172	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6633	0.0307	0.0439	0.0321	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7880	0.0143	0.0370	0.0487	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6091	0.0100	0.0303	0.0647	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6930	0.0065	0.0239	0.0783	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6263	0.0034	0.0188	0.0870	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5666	0.0016	0.0152	0.0895	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6134	0.0012	0.0132	0.0853	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6285	0.0055	0.0126	0.0753	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7232	0.0103	0.0128	0.0637	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8019	0.0132	0.0132	0.0543	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6849	0.0241	0.0143	0.0494	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7230	0.0318	0.0167	0.0503	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8075	0.0387	0.0212	0.0579	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7525	0.0525	0.0298	0.0725	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7115	0.0640	0.0434	0.0927	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6051	0.0655	0.0626	0.1161	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6949	0.0667	0.0866	0.1411	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7296	0.0735	0.1142	0.1658	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.8214	0.1066	0.1435	0.1869	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7894	0.1192	0.1694	0.2021	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7856	0.1403	0.1874	0.2111	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.7896	0.1530	0.1920	0.2157	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.5399	0.1233	0.1803	0.2178	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.6004	0.1096	0.1562	0.2166	0.0100	0.0500	0.0500	0.0800	0.0800	0.1200	30.0000	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
